trip_id,user_id,scooter_id,city,start_time,end_time,distance_km,fare_mxn,payment_method
TRIP03336,USR0087,SC0123,MTY,2025-03-25T05:23:40,2025-03-25T06:42:40,8.62,97.96,debit_card
TRIP04598,USR0395,SC0185,cdmx,2024-09-19T10:27:33,2024-09-19T11:57:33,13.88,141.39,credit_card
TRIP00977,USR0334,SC0156,CDMX,2024-04-01T19:43:47,2024-04-01T19:57:47,9.32,138.09,qr_code
TRIP02541,,SC0153,Ciudad de Mexico,2025-01-25T10:24:41,2025-01-25T11:28:41,8.45,125.64,qr_code
TRIP04163,USR0172,SC0090,Ciudad de Mexico,2024-11-14T14:49:37,2024-11-14T16:05:37,0.98,30.0,credit_card
TRIP01014,USR0068,SC0035,cdmx,2024-02-08T06:17:36,2024-02-08T07:17:36,1.43,$27.03,credit_card
TRIP00749,USR0017,SC0066,Monterrey,2024-02-01T13:51:24,2024-02-01T15:04:24,9.01,146.86,credit_card
TRIP02780,USR0315,SC0076,Ciudad de Mexico,2024-05-28T16:52:03,2024-05-28T17:00:03,7.15,98.81,credit_card
TRIP03135,USR0031,SC0191,Ciudad de Mexico,2024-11-25T18:48:44,2024-11-25T19:43:44,2.24,39.9,wallet
TRIP04176,USR0478,SC0144,Guadalajara,2024-09-07T21:13:20,2024-09-07T21:32:20,0.61,16.48,credit_card
TRIP01621,USR0083,SC0120,cdmx,2024-12-26T19:51:51,2024-12-26T20:09:51,8.38,81.05,wallet
TRIP03023,USR0395,SC0019,GDL,2024-03-12T22:11:05,2024-03-12T22:36:05,12.07,194.82,wallet
TRIP03641,USR0091,SC0106,MTY,2024-12-12T10:40:28,2024-12-12T10:49:28,14.83,207.35,credit_card
TRIP00873,USR0110,SC0102,MTY,2025-06-21T18:28:54,2025-06-21T19:13:54,4.35,76.04,credit_card
TRIP03400,USR0359,SC0015,Monterrey,2024-01-14T18:25:56,2024-01-14T18:46:56,3.27,56.97,wallet
TRIP01417,USR0010,SC0020,Ciudad de Mexico,2024-05-24T15:38:21,2024-05-24T15:53:21,3.52,61.5,cash
TRIP03936,USR0356,SC0062,Monterrey,2025-03-08T08:06:48,2025-03-08T09:11:48,4.16,57.33,credit_card
TRIP03985,USR0144,SC0195,cdmx,2024-10-05T18:11:53,2024-10-05T19:25:53,3.28,40.22,wallet
TRIP04007,,SC0186,cdmx,2025-02-23T10:47:02,2025-02-23T11:27:02,6.96,77.27,debit_card
TRIP04699,USR0220,SC0022,MTY,2024-03-13T07:43:08,2024-03-13T08:14:08,6.17,$64.52,debit_card
TRIP00850,USR0385,SC0050,cdmx,2024-09-30T07:37:50,2024-09-30T08:21:50,13.54,206.81,debit_card
TRIP03142,USR0489,SC0196,GDL,2025-05-04T08:04:37,2025-05-04T08:20:37,3.2,44.32,wallet
TRIP00038,USR0318,SC0132,Ciudad de Mexico,2024-05-26T16:29:16,2024-05-26T16:03:16,4.67,61.34,qr_code
TRIP01097,USR0005,SC0046,CDMX,2024-05-31T10:21:00,2024-05-31T10:52:00,0.0,21.65,wallet
TRIP03494,USR0246,SC0171,Guadalajara,2024-03-19T08:08:16,2024-03-19T09:33:16,10.39,152.56,credit_card
TRIP01600,USR0355,SC0166,Ciudad de Mexico,2025-03-12T21:28:09,2025-03-12T22:53:09,5.47,65.88,cash
TRIP00419,USR0157,SC0095,CDMX,2025-01-18T07:48:05,2025-01-18T08:30:05,8.97,115.29,wallet
TRIP00511,USR0034,SC0122,Monterrey,2025-05-12T18:07:17,2025-05-12T19:10:17,7.31,$101.04,qr_code
TRIP01423,USR0302,SC0006,Monterrey,2024-10-11T18:23:25,2024-10-11T19:13:25,11.3,157.69,cash
TRIP03900,USR0312,SC0168,MTY,2025-02-21T16:48:31,2025-02-21T16:55:31,5.4,60.14,wallet
TRIP02359,USR0106,SC0084,Guadalajara,2024-05-10T05:43:30,2024-05-10T06:34:30,13.58,134.02,cash
TRIP04061,USR0234,SC0137,Ciudad de Mexico,2025-01-20T18:41:49,2025-01-20T19:58:49,4.27,64.49,credit_card
TRIP02815,USR0399,SC0003,cdmx,2025-01-24T17:23:39,2025-01-24T17:49:39,11.11,174.79,qr_code
TRIP03472,USR0395,SC0173,CDMX,2024-03-05T13:52:34,2024-03-05T14:07:34,5.27,87.97,qr_code
TRIP00246,USR0255,SC0054,Guadalajara,2024-10-16T16:07:06,2024-10-16T17:18:06,14.1,135.9,debit_card
TRIP04824,USR0177,SC0152,MTY,2024-10-28T08:27:29,2024-10-28T09:05:29,12.82,114.14,credit_card
TRIP02400,USR0483,SC0058,Monterrey,2025-02-15T08:02:34,2025-02-15T08:07:34,3.31,52.17,qr_code
TRIP02497,USR0331,SC0025,GDL,2025-06-08T10:49:47,2025-06-08T11:53:47,11.43,115.55,debit_card
TRIP02027,USR0014,SC0124,Monterrey,2024-09-17T09:26:41,2024-09-17T10:02:41,1.18,17.38,cash
TRIP00708,USR0365,SC0038,Monterrey,2024-11-10T07:06:34,2024-11-10T08:34:34,14.36,213.53,cash
TRIP03643,USR0107,SC0177,Ciudad de Mexico,2024-08-26T17:04:51,2024-08-26T17:55:51,11.97,$160.52,cash
TRIP03295,USR0473,SC0071,CDMX,2025-03-05T15:08:28,2025-03-05T16:32:28,14.09,174.25,wallet
TRIP03762,USR0126,SC0092,MTY,2024-07-08T07:49:51,2024-07-08T08:48:51,11.05,181.14,wallet
TRIP02985,USR0088,SC0076,cdmx,2025-04-02T16:19:06,2025-04-02T17:03:06,0.59,23.19,wallet
TRIP02003,USR0448,SC0032,Monterrey,2025-03-30T12:02:22,2025-03-30T13:11:22,3.95,$62.85,wallet
TRIP00942,USR0464,SC0094,CDMX,2024-04-02T19:14:18,2024-04-02T19:19:18,1.96,42.94,qr_code
TRIP04570,USR0048,SC0022,Monterrey,2024-05-25T08:31:08,2024-05-25T10:00:08,4.4,58.55,credit_card
TRIP01748,USR0015,SC0140,CDMX,2025-04-26T18:03:30,2025-04-26T18:18:30,8.36,141.15,debit_card
TRIP00479,USR0306,SC0112,cdmx,2025-05-06T13:48:27,2025-05-06T14:24:27,3.21,38.72,debit_card
TRIP04121,USR0141,SC0175,GDL,2024-09-29T11:15:22,2024-09-29T12:35:22,14.75,224.08,qr_code
TRIP01153,USR0272,SC0154,MTY,2025-05-04T18:01:47,2025-05-04T19:11:47,10.05,145.63,cash
TRIP02005,USR0118,SC0190,Ciudad de Mexico,2024-10-31T21:33:34,2024-10-31T21:56:34,10.94,156.88,credit_card
TRIP04495,USR0071,SC0098,Monterrey,2024-06-05T19:16:44,2024-06-05T20:27:44,14.48,183.64,qr_code
TRIP00424,,SC0042,Ciudad de Mexico,2024-12-04T18:58:38,2024-12-04T20:16:38,3.46,50.16,credit_card
TRIP00722,USR0311,SC0015,MTY,2024-09-25T09:22:47,2024-09-25T10:28:47,7.59,105.9,debit_card
TRIP01628,USR0398,SC0188,CDMX,2024-05-09T10:59:51,2024-05-09T12:01:51,10.78,151.38,debit_card
TRIP01383,USR0344,SC0196,Guadalajara,2024-11-24T08:00:33,2024-11-24T08:52:33,11.83,171.37,cash
TRIP01467,USR0111,SC0058,Monterrey,2025-02-16T12:12:38,2025-02-16T13:06:38,5.55,$85.62,credit_card
TRIP00666,USR0001,SC0126,Ciudad de Mexico,2024-09-20T17:23:39,2024-09-20T18:53:39,11.36,166.57,debit_card
TRIP02697,USR0272,SC0164,Guadalajara,2024-02-02T23:47:52,2024-02-03T00:06:52,7.61,106.89,debit_card
TRIP03797,USR0279,SC0151,GDL,2024-06-12T12:32:50,2024-06-12T12:47:50,5.25,$54.08,qr_code
TRIP00242,USR0327,SC0075,Monterrey,2024-08-29T09:10:50,2024-08-29T09:50:50,4.02,73.14,qr_code
TRIP04327,USR0469,SC0175,Guadalajara,2025-05-23T19:56:09,2025-05-23T20:02:09,1.06,31.06,debit_card
TRIP02673,USR0467,SC0114,cdmx,2025-04-26T00:44:29,2025-04-26T00:56:29,5.87,91.46,credit_card
TRIP03831,USR0393,SC0041,Monterrey,2024-05-14T17:56:51,2024-05-14T18:26:51,2.98,47.59,debit_card
TRIP03634,USR0415,SC0182,MTY,2025-02-25T18:31:02,2025-02-25T18:43:02,10.65,125.73,debit_card
TRIP02192,USR0235,SC0063,Monterrey,2024-04-04T09:53:19,2024-04-04T11:05:19,4.93,83.74,cash
TRIP04098,USR0431,SC0161,cdmx,2024-03-07T20:32:17,2024-03-07T21:46:17,9.31,149.83,debit_card
TRIP01027,USR0249,SC0009,CDMX,2024-12-26T22:39:16,2024-12-26T23:29:16,13.34,190.5,debit_card
TRIP04192,USR0309,SC0012,Monterrey,2024-12-21T07:29:56,2024-12-21T07:44:56,9.63,$88.86,credit_card
TRIP03136,USR0029,SC0087,Guadalajara,2024-05-18T17:59:56,2024-05-18T18:28:56,5.73,77.68,cash
TRIP00272,USR0048,SC0063,MTY,2024-03-07T07:44:55,2024-03-07T08:24:55,3.54,39.37,qr_code
TRIP01265,USR0125,SC0167,Ciudad de Mexico,2025-03-21T14:03:44,2025-03-21T15:15:44,1.37,30.93,credit_card
TRIP03539,USR0119,SC0198,CDMX,2024-09-16T08:43:22,2024-09-16T09:35:22,9.67,141.27,credit_card
TRIP04015,USR0078,SC0001,MTY,2024-04-18T17:28:04,2024-04-18T17:42:04,12.66,166.65,cash
TRIP02315,USR0295,SC0024,Ciudad de Mexico,2024-02-13T19:04:29,2024-02-13T20:26:29,5.2,67.82,debit_card
TRIP01674,USR0200,SC0068,CDMX,2024-12-19T20:28:14,2024-12-19T19:58:14,0.98,30.95,credit_card
TRIP03490,USR0049,SC0183,GDL,2024-09-15T18:53:00,2024-09-15T19:02:00,14.01,139.29,credit_card
TRIP01884,USR0258,SC0047,Ciudad de Mexico,2025-03-04T08:36:11,2025-03-04T08:51:11,10.85,144.34,debit_card
TRIP02729,USR0475,SC0152,MTY,2024-10-28T21:41:39,2024-10-28T22:08:39,7.68,97.1,credit_card
TRIP04400,USR0401,SC0001,Monterrey,2024-10-04T13:26:48,2024-10-04T14:15:48,4.59,54.73,credit_card
TRIP04356,USR0362,SC0178,CDMX,2025-04-18T20:13:35,2025-04-18T20:35:35,7.62,91.94,debit_card
TRIP01568,USR0149,SC0032,MTY,2024-07-07T07:04:39,2024-07-07T08:06:39,2.5,$45.67,debit_card
TRIP01280,USR0153,SC0114,CDMX,2025-02-10T16:53:09,2025-02-10T18:12:09,6.13,89.35,debit_card
TRIP00006,USR0401,SC0198,Ciudad de Mexico,2024-09-11T18:06:24,2024-09-11T18:15:24,12.34,148.06,debit_card
TRIP00082,USR0264,SC0110,Guadalajara,2024-09-04T09:15:09,2024-09-04T09:32:09,13.03,161.82,cash
TRIP04932,USR0485,SC0071,Ciudad de Mexico,2025-03-18T15:12:23,2025-03-18T15:37:23,7.49,72.59,debit_card
TRIP04213,USR0360,SC0046,cdmx,2024-08-13T18:38:29,2024-08-13T18:59:29,0.54,27.23,credit_card
TRIP00137,USR0052,SC0022,Monterrey,2025-01-28T12:50:08,2025-01-28T13:26:08,8.52,118.06,credit_card
TRIP04940,USR0415,SC0093,MTY,2024-03-01T16:13:23,2024-03-01T16:52:23,6.65,67.27,wallet
TRIP01160,USR0384,SC0065,GDL,2024-02-02T17:50:16,2024-02-02T19:12:16,1.15,$22.86,cash
TRIP03131,USR0176,SC0141,cdmx,2024-11-08T14:26:13,2024-11-08T15:51:13,8.37,85.48,debit_card
TRIP02710,,SC0017,cdmx,2025-04-21T12:47:00,2025-04-21T13:05:00,6.75,92.4,debit_card
TRIP02063,USR0436,SC0104,MTY,2024-04-08T09:36:39,2024-04-08T10:25:39,13.94,183.43,credit_card
TRIP00562,USR0265,SC0037,Guadalajara,2025-05-25T16:21:01,2025-05-25T16:54:01,12.51,144.64,debit_card
TRIP00612,USR0175,SC0178,Ciudad de Mexico,2024-03-29T13:07:58,2024-03-29T13:23:58,5.1,68.47,credit_card
TRIP01791,USR0329,SC0175,GDL,2024-04-21T16:23:02,2024-04-21T17:13:02,11.22,182.39,credit_card
TRIP00860,USR0012,SC0178,cdmx,2025-03-14T20:07:29,2025-03-14T21:13:29,14.1,147.16,debit_card
TRIP01981,USR0228,SC0177,Ciudad de Mexico,2025-01-25T18:08:43,2025-01-25T18:42:43,1.67,35.23,debit_card
TRIP00236,USR0303,SC0161,Ciudad de Mexico,2025-03-21T16:19:58,2025-03-21T17:08:58,1.8,29.46,credit_card
TRIP01713,USR0340,SC0044,Ciudad de Mexico,2024-05-09T17:00:38,2024-05-09T17:15:38,8.89,146.49,credit_card
TRIP01647,USR0014,SC0139,Monterrey,2025-05-30T07:54:42,2025-05-30T08:06:42,11.45,189.44,qr_code
TRIP02145,USR0307,SC0049,Monterrey,2024-12-10T14:23:02,2024-12-10T14:29:02,7.24,73.22,credit_card
TRIP03965,USR0270,SC0097,Guadalajara,2024-05-09T09:18:21,2024-05-09T10:04:21,7.39,119.86,qr_code
TRIP03911,USR0015,SC0171,GDL,2024-04-28T10:31:33,2024-04-28T11:18:33,12.34,143.77,wallet
TRIP02595,USR0053,SC0058,MTY,2024-08-27T18:59:17,2024-08-27T19:10:17,2.32,34.75,wallet
TRIP03393,USR0332,SC0168,Monterrey,2024-04-15T18:37:17,2024-04-15T19:49:17,11.58,145.97,qr_code
TRIP01546,USR0460,SC0083,Monterrey,2024-04-19T06:57:29,2024-04-19T06:54:29,14.27,198.93,qr_code
TRIP00799,USR0467,SC0031,GDL,2024-03-05T10:33:52,2024-03-05T11:46:52,11.48,130.18,wallet
TRIP02049,USR0201,SC0018,MTY,2024-12-25T18:25:58,2024-12-25T18:38:58,9.55,151.02,debit_card
TRIP00651,,SC0013,cdmx,2024-10-07T17:13:42,2024-10-07T17:50:42,5.17,79.87,debit_card
TRIP02366,USR0481,SC0095,Ciudad de Mexico,2025-03-28T17:23:06,2025-03-28T17:34:06,7.54,96.52,cash
TRIP03860,USR0337,SC0180,Ciudad de Mexico,2024-07-11T09:33:15,2024-07-11T10:23:15,14.67,174.09,credit_card
TRIP01788,USR0402,SC0142,MTY,2024-01-26T05:04:54,2024-01-26T06:32:54,4.92,$73.42,qr_code
TRIP04138,USR0104,SC0191,cdmx,2025-06-06T01:28:49,2025-06-06T02:21:49,9.67,126.6,qr_code
TRIP04967,USR0318,SC0170,cdmx,2024-02-18T11:07:04,2024-02-18T12:05:04,6.62,88.23,cash
TRIP04054,USR0225,SC0134,Guadalajara,2024-09-05T13:23:53,2024-09-05T14:31:53,7.4,96.81,qr_code
TRIP04427,USR0144,SC0122,MTY,2025-04-11T18:39:30,2025-04-11T18:48:30,3.02,42.54,wallet
TRIP00340,USR0054,SC0137,Ciudad de Mexico,2024-03-28T11:44:37,2024-03-28T12:02:37,2.95,39.1,wallet
TRIP04789,USR0428,SC0083,Monterrey,2025-06-07T18:16:09,2025-06-07T18:51:09,9.08,$123.95,cash
TRIP03975,USR0224,SC0163,CDMX,2024-09-04T14:07:48,2024-09-04T14:58:48,6.72,104.0,credit_card
TRIP04905,USR0426,SC0048,CDMX,2024-12-30T11:20:41,2024-12-30T12:00:41,6.75,112.02,wallet
TRIP04617,USR0371,SC0049,Monterrey,2025-02-18T21:39:14,2025-02-18T22:41:14,1.23,$18.26,wallet
TRIP03902,USR0315,SC0081,MTY,2025-03-13T20:42:06,2025-03-13T21:54:06,1.33,19.81,qr_code
TRIP03728,USR0346,SC0005,Monterrey,2024-05-22T19:07:01,2024-05-22T20:19:01,12.24,144.73,wallet
TRIP01896,USR0157,SC0097,GDL,2025-03-03T07:06:25,2025-03-03T07:54:25,11.98,166.07,qr_code
TRIP04431,USR0433,SC0120,CDMX,2024-04-15T06:58:59,2024-04-15T06:35:59,14.48,202.57,qr_code
TRIP04896,USR0301,SC0111,Guadalajara,2024-04-10T12:17:15,2024-04-10T12:58:15,7.64,71.99,debit_card
TRIP03862,USR0054,SC0006,Monterrey,2025-01-08T09:39:25,2025-01-08T09:45:25,11.41,171.41,qr_code
TRIP00778,USR0170,SC0165,GDL,2024-06-18T07:47:45,2024-06-18T09:03:45,3.67,48.11,qr_code
TRIP02282,USR0413,SC0120,CDMX,2024-04-04T06:17:15,2024-04-04T06:56:15,0.51,19.55,wallet
TRIP00930,USR0198,SC0141,Ciudad de Mexico,2024-02-19T10:52:40,2024-02-19T11:18:40,7.95,87.69,debit_card
TRIP01204,USR0317,SC0185,Ciudad de Mexico,2024-09-06T12:50:31,2024-09-06T13:44:31,6.41,77.96,credit_card
TRIP00950,USR0144,SC0206,Ciudad de Mexico,2025-05-12T21:52:33,2025-05-12T22:20:33,7.06,$80.84,qr_code
TRIP00686,USR0480,SC0143,cdmx,2024-12-31T17:20:55,2024-12-31T17:56:55,1.9,47.19,qr_code
TRIP01183,USR0143,SC0084,GDL,2025-06-06T07:55:45,2025-06-06T09:12:45,8.01,95.26,debit_card
TRIP03540,USR0462,SC0096,Ciudad de Mexico,2024-12-03T07:58:26,2024-12-03T08:35:26,11.27,138.65,credit_card
TRIP01240,USR0002,SC0048,cdmx,2024-08-06T16:43:05,2024-08-06T17:35:05,13.89,195.09,debit_card
TRIP00508,USR0181,SC0047,cdmx,2025-04-16T13:16:48,2025-04-16T14:17:48,2.3,33.15,wallet
TRIP00623,USR0204,SC0026,cdmx,2025-04-21T10:46:06,2025-04-21T12:14:06,0.68,20.58,wallet
TRIP00516,USR0108,SC0142,MTY,2024-01-15T10:19:57,2024-01-15T11:03:57,10.64,145.29,cash
TRIP00365,USR0473,SC0172,Monterrey,2025-03-26T07:14:11,2025-03-26T07:23:11,7.27,82.49,wallet
TRIP00390,USR0067,SC0117,CDMX,2024-03-20T14:37:35,2024-03-20T15:48:35,8.97,131.67,wallet
TRIP02926,USR0180,SC0153,cdmx,2024-09-09T09:53:17,2024-09-09T11:22:17,11.04,116.75,credit_card
TRIP03160,USR0338,SC0109,Ciudad de Mexico,2025-06-24T09:59:01,2025-06-24T10:28:01,12.13,176.89,cash
TRIP02912,USR0041,SC0183,Guadalajara,2025-02-11T05:58:19,2025-02-11T06:52:19,1.8,23.75,cash
TRIP00392,USR0190,SC0006,MTY,2025-06-19T11:23:19,2025-06-19T12:05:19,2.56,36.78,cash
TRIP03123,USR0408,SC0169,Ciudad de Mexico,2024-06-11T04:57:41,2024-06-11T06:27:41,8.82,116.69,credit_card
TRIP02881,USR0464,SC0187,Guadalajara,2025-03-04T18:32:33,2025-03-04T19:57:33,10.9,154.37,debit_card
TRIP02302,USR0157,SC0033,Monterrey,2024-10-26T19:34:10,2024-10-26T20:45:10,5.54,69.11,wallet
TRIP04179,USR0233,SC0131,Ciudad de Mexico,2024-11-16T18:01:31,2024-11-16T19:27:31,10.81,$135.97,wallet
TRIP03907,USR0006,SC0049,MTY,2024-12-04T09:03:41,2024-12-04T09:34:41,1.91,41.18,cash
TRIP02956,USR0113,SC0190,Ciudad de Mexico,2024-03-20T09:32:14,2024-03-20T10:18:14,12.69,185.34,credit_card
TRIP04520,USR0381,SC0144,Guadalajara,2024-01-22T16:52:38,2024-01-22T18:14:38,13.02,165.45,qr_code
TRIP02539,USR0138,SC0054,GDL,2025-04-01T20:03:39,2025-04-01T20:32:39,2.61,38.0,credit_card
TRIP04401,USR0023,SC0093,MTY,2024-04-11T17:07:42,2024-04-11T18:05:42,10.98,158.76,wallet
TRIP01057,USR0158,SC0096,CDMX,2024-11-06T17:20:23,2024-11-06T18:41:23,2.98,58.8,cash
TRIP02002,USR0054,SC0126,CDMX,2025-06-05T10:53:28,2025-06-05T11:49:28,9.1,152.44,qr_code
TRIP01438,USR0384,SC0166,CDMX,2024-04-05T19:56:53,2024-04-05T21:08:53,4.13,63.02,wallet
TRIP02252,USR0070,SC0062,MTY,2025-03-27T17:25:16,2025-03-27T17:31:16,7.01,86.81,qr_code
TRIP03903,,SC0006,Monterrey,2024-07-13T10:57:29,2024-07-13T12:01:29,2.17,38.65,debit_card
TRIP00149,USR0238,SC0028,CDMX,2024-04-02T17:52:45,2024-04-02T19:14:45,5.25,54.08,qr_code
TRIP02643,USR0343,SC0194,GDL,2024-10-11T12:22:18,2024-10-11T13:26:18,11.57,124.71,debit_card
TRIP00692,USR0275,SC0089,Ciudad de Mexico,2024-04-09T20:38:23,2024-04-09T21:56:23,12.77,183.78,wallet
TRIP01093,USR0013,SC0142,MTY,2024-05-17T10:44:22,2024-05-17T12:03:22,1.04,22.71,qr_code
TRIP03649,USR0176,SC0068,Ciudad de Mexico,2024-07-06T10:08:55,2024-07-06T10:30:55,3.16,51.27,credit_card
TRIP01294,USR0448,SC0202,CDMX,2024-02-13T19:41:58,2024-02-13T20:21:58,14.81,172.4,debit_card
TRIP01517,USR0423,SC0057,CDMX,2024-09-09T13:17:21,2024-09-09T13:53:21,3.52,41.06,debit_card
TRIP03987,USR0031,SC0170,CDMX,2024-08-01T19:56:30,2024-08-01T19:34:30,2.16,43.31,debit_card
TRIP01060,USR0349,SC0042,Ciudad de Mexico,2024-11-16T07:32:20,2024-11-16T08:39:20,1.47,21.0,credit_card
TRIP04444,USR0443,SC0195,CDMX,2024-09-17T11:33:15,2024-09-17T12:19:15,2.44,40.25,wallet
TRIP02416,USR0453,SC0176,CDMX,2024-02-14T12:34:29,2024-02-14T13:45:29,10.16,$101.58,qr_code
TRIP03921,USR0154,SC0075,MTY,2024-05-18T17:46:00,2024-05-18T18:07:00,8.69,118.14,wallet
TRIP00757,USR0066,SC0032,Monterrey,2024-03-15T08:48:26,2024-03-15T10:13:26,4.31,47.76,wallet
TRIP04082,USR0388,SC0021,Guadalajara,2024-05-31T09:41:44,2024-05-31T10:33:44,3.16,45.87,credit_card
TRIP00532,USR0274,SC0021,GDL,2024-03-12T19:26:46,2024-03-12T20:09:46,6.3,84.64,wallet
TRIP00448,USR0031,SC0190,CDMX,2024-07-15T20:26:28,2024-07-15T21:51:28,9.73,89.56,credit_card
TRIP03794,USR0025,SC0117,cdmx,2025-02-21T14:10:28,2025-02-21T14:25:28,12.0,161.06,wallet
TRIP03014,USR0042,SC0064,Monterrey,2024-09-26T12:11:20,2024-09-26T12:58:20,11.18,183.27,debit_card
TRIP04629,USR0235,SC0040,Monterrey,2024-04-01T12:58:32,2024-04-01T13:47:32,12.41,106.73,wallet
TRIP03914,USR0022,SC0116,Guadalajara,2024-09-25T08:17:50,2024-09-25T08:49:50,1.31,22.97,debit_card
TRIP01279,USR0426,SC0024,Ciudad de Mexico,2024-10-07T12:30:35,2024-10-07T12:37:35,11.11,140.27,cash
TRIP03009,USR0385,SC0042,CDMX,2024-08-12T18:58:00,2024-08-12T20:14:00,13.53,173.29,cash
TRIP01306,USR0483,SC0156,cdmx,2024-04-20T10:29:18,2024-04-20T11:48:18,12.59,161.03,debit_card
TRIP04632,USR0096,SC0033,Monterrey,2025-04-15T15:02:37,2025-04-15T16:25:37,14.46,182.47,debit_card
TRIP02009,USR0448,SC0126,cdmx,2024-05-16T14:00:52,2024-05-16T15:26:52,4.41,74.29,credit_card
TRIP02195,USR0222,SC0105,cdmx,2024-09-16T15:41:39,2024-09-16T16:12:39,8.9,141.57,cash
TRIP03564,USR0099,SC0172,MTY,2024-02-18T18:12:02,2024-02-18T18:51:02,11.97,152.21,credit_card
TRIP03019,USR0012,SC0151,Guadalajara,2024-04-29T14:10:46,2024-04-29T15:07:46,1.53,$33.21,debit_card
TRIP01264,USR0185,SC0031,Guadalajara,2024-07-21T07:16:44,2024-07-21T08:36:44,9.05,98.42,credit_card
TRIP04730,USR0316,SC0189,CDMX,2024-12-14T18:08:44,2024-12-14T18:26:44,3.01,52.68,qr_code
TRIP02016,USR0125,SC0236,CDMX,2024-10-27T07:10:47,2024-10-27T08:05:47,11.66,120.62,cash
TRIP02951,USR0283,SC0199,GDL,2024-02-19T11:47:25,2024-02-19T12:54:25,4.22,47.76,credit_card
TRIP01765,USR0419,SC0027,CDMX,2024-07-25T13:59:40,2024-07-25T14:10:40,5.79,85.7,qr_code
TRIP00658,USR0004,SC0128,GDL,2024-01-20T09:09:16,2024-01-20T09:42:16,8.22,111.37,cash
TRIP03733,USR0298,SC0049,MTY,2025-03-18T12:27:33,2025-03-18T13:38:33,9.93,$89.90,credit_card
TRIP00640,USR0356,SC0179,CDMX,2024-09-23T17:21:50,2024-09-23T18:23:50,9.12,128.78,debit_card
TRIP03293,USR0219,SC0182,MTY,2025-01-03T17:08:28,2025-01-03T17:30:28,6.26,75.34,credit_card
TRIP00644,USR0187,SC0129,Guadalajara,2024-04-11T14:17:35,2024-04-11T15:30:35,1.65,34.12,debit_card
TRIP01742,USR0413,SC0071,CDMX,2025-05-08T11:34:13,2025-05-08T12:04:13,6.34,74.91,wallet
TRIP01676,USR0451,SC0152,MTY,2024-08-01T13:14:13,2024-08-01T13:52:13,5.65,77.63,debit_card
TRIP00883,USR0090,SC0142,Monterrey,2024-08-08T18:46:13,2024-08-08T20:03:13,14.37,218.0,qr_code
TRIP03047,USR0256,SC0034,Guadalajara,2025-05-16T16:53:48,2025-05-16T18:19:48,4.82,64.79,wallet
TRIP00403,USR0193,SC0066,MTY,2025-01-31T18:44:00,2025-01-31T19:04:00,6.95,71.67,cash
TRIP00255,USR0101,SC0186,cdmx,2025-06-20T06:49:27,2025-06-20T07:35:27,2.13,33.69,cash
TRIP00672,USR0385,SC0113,Monterrey,2025-03-10T09:25:18,2025-03-10T10:19:18,13.46,158.82,credit_card
TRIP04574,USR0265,SC0195,Ciudad de Mexico,2025-05-25T16:41:16,2025-05-25T17:59:16,11.29,113.47,credit_card
TRIP01310,,SC0108,cdmx,2024-02-19T08:15:13,2024-02-19T09:07:13,7.56,97.46,debit_card
TRIP00595,USR0449,SC0016,Monterrey,2024-03-19T17:48:46,2024-03-19T18:46:46,8.35,126.95,wallet
TRIP00395,USR0044,SC0123,Monterrey,2025-06-18T13:57:01,2025-06-18T14:17:01,14.45,151.5,qr_code
TRIP01875,USR0229,SC0015,MTY,2024-03-29T17:59:27,2024-03-29T19:02:27,4.7,52.33,qr_code
TRIP00420,USR0163,SC0008,cdmx,2024-07-02T09:04:22,2024-07-02T09:19:22,8.43,81.2,credit_card
TRIP03193,USR0094,SC0055,MTY,2024-04-23T07:01:46,2024-04-23T08:07:46,4.84,69.8,qr_code
TRIP04032,USR0142,SC0123,MTY,2025-01-10T19:00:14,2025-01-10T20:20:14,2.27,26.97,debit_card
TRIP04527,USR0362,SC0125,cdmx,2024-04-25T19:38:45,2024-04-25T21:07:45,13.33,150.15,wallet
TRIP00711,USR0462,SC0188,CDMX,2024-11-19T19:30:21,2024-11-19T19:57:21,8.65,131.02,qr_code
TRIP02618,USR0107,SC0091,CDMX,2024-12-24T06:10:38,2024-12-24T06:56:38,13.49,$179.57,cash
TRIP01169,USR0169,SC0190,Ciudad de Mexico,2024-07-29T08:43:52,2024-07-29T09:09:52,13.09,163.1,cash
TRIP00756,USR0007,SC0170,CDMX,2024-01-10T18:20:58,2024-01-10T18:56:58,3.24,$48.87,wallet
TRIP02955,USR0435,SC0161,CDMX,2024-02-28T09:58:43,2024-02-28T10:31:43,13.11,$157.51,wallet
TRIP01083,USR0423,SC0130,GDL,2024-01-24T07:08:22,2024-01-24T07:46:22,13.9,135.51,debit_card
TRIP02736,USR0383,SC0074,Ciudad de Mexico,2024-07-29T14:14:08,2024-07-29T14:38:08,5.87,64.66,cash
TRIP04360,USR0159,SC0171,GDL,2025-04-27T08:15:47,2025-04-27T09:10:47,7.58,96.04,qr_code
TRIP02915,USR0291,SC0116,Guadalajara,2024-08-24T12:51:25,2024-08-24T14:19:25,12.22,176.66,credit_card
TRIP02151,,SC0046,cdmx,2024-07-16T12:28:18,2024-07-16T12:43:18,5.82,60.1,wallet
TRIP02343,USR0342,SC0135,CDMX,2024-04-16T20:00:33,2024-04-16T21:12:33,11.99,124.16,credit_card
